Entity,Code,Year,Annual CO₂ emissions
Lesotho,LSO,2016,2213056
Lesotho,LSO,2017,2513504
Lesotho,LSO,2018,2370608
Lesotho,LSO,2019,2388928
Lesotho,LSO,2020,2172752
Lesotho,LSO,2021,2480521
Lesotho,LSO,2022,3134694
Liberia,LBR,1950,47632
Liberia,LBR,1951,43968
Liberia,LBR,1952,54960
Liberia,LBR,1953,58624
Liberia,LBR,1954,102592
Liberia,LBR,1955,58624
Liberia,LBR,1956,47632
Liberia,LBR,1957,84272
Liberia,LBR,1958,161216
Liberia,LBR,1959,142896
Liberia,LBR,1960,164880
Liberia,LBR,1961,161216
Liberia,LBR,1962,252815.98
Liberia,LBR,1963,355408
Liberia,LBR,1964,483648
Liberia,LBR,1965,556928
Liberia,LBR,1966,611888
Liberia,LBR,1967,611888
Liberia,LBR,1968,882816
Liberia,LBR,1969,1271111
Liberia,LBR,1970,1450587
Liberia,LBR,1971,1523867
Liberia,LBR,1972,1505547
Liberia,LBR,1973,1479899
Liberia,LBR,1974,1721723
Liberia,LBR,1975,1483563
Liberia,LBR,1976,1475601
Liberia,LBR,1977,1471362
Liberia,LBR,1978,1503152
Liberia,LBR,1979,1941899
Liberia,LBR,1980,2037558.1
Liberia,LBR,1981,1934943
Liberia,LBR,1982,597408
Liberia,LBR,1983,706518
Liberia,LBR,1984,695432
Liberia,LBR,1985,716084
Liberia,LBR,1986,722879
Liberia,LBR,1987,758462
Liberia,LBR,1988,809184
Liberia,LBR,1989,659594
Liberia,LBR,1990,456132
Liberia,LBR,1991,374548
Liberia,LBR,1992,391658
Liberia,LBR,1993,417301
Liberia,LBR,1994,415256
Liberia,LBR,1995,416069
Liberia,LBR,1996,427462
Liberia,LBR,1997,446187
Liberia,LBR,1998,473047
Liberia,LBR,1999,376138
Liberia,LBR,2000,398769
Liberia,LBR,2001,417418
Liberia,LBR,2002,432027
Liberia,LBR,2003,464323
Liberia,LBR,2004,546472
Liberia,LBR,2005,650572
Liberia,LBR,2006,672734
Liberia,LBR,2007,625121
Liberia,LBR,2008,530796
Liberia,LBR,2009,470687
Liberia,LBR,2010,756900
Liberia,LBR,2011,848052
Liberia,LBR,2012,962647
Liberia,LBR,2013,874265
Liberia,LBR,2014,821462
Liberia,LBR,2015,467217
Liberia,LBR,2016,497121
Liberia,LBR,2017,890868
Liberia,LBR,2018,421768
Liberia,LBR,2019,1019598
Liberia,LBR,2020,769421
Liberia,LBR,2021,865255
Liberia,LBR,2022,876934
Libya,LBY,1950,142896
Libya,LBY,1951,168544
Libya,LBY,1952,164880
Libya,LBY,1953,249152
Libya,LBY,1954,300448
Libya,LBY,1955,428688
Libya,LBY,1956,329760
Libya,LBY,1957,311440
Libya,LBY,1958,351744
Libya,LBY,1959,432352
Libya,LBY,1960,692496
Libya,LBY,1961,1194464
Libya,LBY,1962,1047904
Libya,LBY,1963,1461936
Libya,LBY,1964,663184
Libya,LBY,1965,1014928
Libya,LBY,1966,2627088
Libya,LBY,1967,18492208
Libya,LBY,1968,30114416
Libya,LBY,1969,35522212
Libya,LBY,1970,32305104
Libya,LBY,1971,21628296
Libya,LBY,1972,15220018
Libya,LBY,1973,14575065
Libya,LBY,1974,9337575
Libya,LBY,1975,11568416
Libya,LBY,1976,17887864
Libya,LBY,1977,20198250
Libya,LBY,1978,21155382
Libya,LBY,1979,25926382
Libya,LBY,1980,26780556
Libya,LBY,1981,28667964
Libya,LBY,1982,30565102
Libya,LBY,1983,30146018
Libya,LBY,1984,28276210
Libya,LBY,1985,31002176
Libya,LBY,1986,33895492
Libya,LBY,1987,32348262
Libya,LBY,1988,36160364
Libya,LBY,1989,37068520
Libya,LBY,1990,36513784
Libya,LBY,1991,42619850
Libya,LBY,1992,37024420
Libya,LBY,1993,38708330
Libya,LBY,1994,51359944
Libya,LBY,1995,54595650
Libya,LBY,1996,53951944
Libya,LBY,1997,51778956
Libya,LBY,1998,51652640
Libya,LBY,1999,50259920
Libya,LBY,2000,53238540
Libya,LBY,2001,53113610
Libya,LBY,2002,52524996
Libya,LBY,2003,55477260
Libya,LBY,2004,56850380
Libya,LBY,2005,60668510
Libya,LBY,2006,55744220
Libya,LBY,2007,51595308
Libya,LBY,2008,53501800
Libya,LBY,2009,53397104
Libya,LBY,2010,61085580
Libya,LBY,2011,55861524
Libya,LBY,2012,55278764
Libya,LBY,2013,43458372
Libya,LBY,2014,60602124
Libya,LBY,2015,54550704
Libya,LBY,2016,51649400
Libya,LBY,2017,53437024
Libya,LBY,2018,54019470
Libya,LBY,2019,70527430
Libya,LBY,2020,47068096
Libya,LBY,2021,63925804
Libya,LBY,2022,62961304
Liechtenstein,LIE,1959,11708
Liechtenstein,LIE,1960,15448
Liechtenstein,LIE,1961,16864
Liechtenstein,LIE,1962,17358
Liechtenstein,LIE,1963,18770
Liechtenstein,LIE,1964,57509
Liechtenstein,LIE,1965,62472
Liechtenstein,LIE,1966,61100
Liechtenstein,LIE,1967,60654
Liechtenstein,LIE,1968,73840
Liechtenstein,LIE,1969,87562
Liechtenstein,LIE,1970,111005
Liechtenstein,LIE,1971,116204
Liechtenstein,LIE,1972,107524
Liechtenstein,LIE,1973,134562
Liechtenstein,LIE,1974,109178
Liechtenstein,LIE,1975,137461
Liechtenstein,LIE,1976,133671
Liechtenstein,LIE,1977,152279
Liechtenstein,LIE,1978,151892
Liechtenstein,LIE,1979,130670.99
Liechtenstein,LIE,1980,157827
Liechtenstein,LIE,1981,148220
Liechtenstein,LIE,1982,103794
Liechtenstein,LIE,1983,130703
Liechtenstein,LIE,1984,136442
Liechtenstein,LIE,1985,170224
Liechtenstein,LIE,1986,195139
Liechtenstein,LIE,1987,135113
Liechtenstein,LIE,1988,179013
Liechtenstein,LIE,1989,187138
Liechtenstein,LIE,1990,198971
Liechtenstein,LIE,1991,206329
Liechtenstein,LIE,1992,206950
Liechtenstein,LIE,1993,215034
Liechtenstein,LIE,1994,201111
Liechtenstein,LIE,1995,204202
Liechtenstein,LIE,1996,205960
Liechtenstein,LIE,1997,218376
Liechtenstein,LIE,1998,229239
Liechtenstein,LIE,1999,226566
Liechtenstein,LIE,2000,216860
Liechtenstein,LIE,2001,214671
Liechtenstein,LIE,2002,220018
Liechtenstein,LIE,2003,229355
Liechtenstein,LIE,2004,229391
Liechtenstein,LIE,2005,228986
Liechtenstein,LIE,2006,231121
Liechtenstein,LIE,2007,200794
Liechtenstein,LIE,2008,219536
Liechtenstein,LIE,2009,205375
Liechtenstein,LIE,2010,190830
Liechtenstein,LIE,2011,176782
Liechtenstein,LIE,2012,185325
Liechtenstein,LIE,2013,192545
Liechtenstein,LIE,2014,161259
Liechtenstein,LIE,2015,159774
Liechtenstein,LIE,2016,149838
Liechtenstein,LIE,2017,155769
Liechtenstein,LIE,2018,142950
Liechtenstein,LIE,2019,149022
Liechtenstein,LIE,2020,141929
Liechtenstein,LIE,2021,145884
Liechtenstein,LIE,2022,149934
Lithuania,LTU,1830,190
Lithuania,LTU,1831,228
Lithuania,LTU,1832,152
Lithuania,LTU,1833,190
Lithuania,LTU,1850,1177
Lithuania,LTU,1855,3570
Lithuania,LTU,1858,5014
Lithuania,LTU,1859,5317
Lithuania,LTU,1860,7027
Lithuania,LTU,1861,8926
Lithuania,LTU,1862,8052
Lithuania,LTU,1863,8432
Lithuania,LTU,1864,9457
Lithuania,LTU,1865,9040
Lithuania,LTU,1866,28562
Lithuania,LTU,1867,32778
Lithuania,LTU,1868,27271
Lithuania,LTU,1869,36994
Lithuania,LTU,1870,40147
Lithuania,LTU,1871,54200
Lithuania,LTU,1872,55643
Lithuania,LTU,1873,52225
Lithuania,LTU,1874,63392
Lithuania,LTU,1875,72963
Lithuania,LTU,1876,90587
Lithuania,LTU,1877,92448
Lithuania,LTU,1878,120820
Lithuania,LTU,1879,123973
Lithuania,LTU,1880,145433
Lithuania,LTU,1881,153181
Lithuania,LTU,1882,161347
Lithuania,LTU,1883,183642
Lithuania,LTU,1884,186453
Lithuania,LTU,1885,203089
Lithuania,LTU,1886,208293
Lithuania,LTU,1887,220409
Lithuania,LTU,1888,229904
Lithuania,LTU,1889,248287
Lithuania,LTU,1890,281180
Lithuania,LTU,1891,309590
Lithuania,LTU,1892,327708
Lithuania,LTU,1893,384111
Lithuania,LTU,1894,391213
Lithuania,LTU,1895,449515
Lithuania,LTU,1896,457606
Lithuania,LTU,1897,529087
Lithuania,LTU,1898,593391
Lithuania,LTU,1899,688383
Lithuania,LTU,1900,779806
Lithuania,LTU,1901,800582
Lithuania,LTU,1902,773235
Lithuania,LTU,1903,756371
Lithuania,LTU,1904,841526
Lithuania,LTU,1905,751167
Lithuania,LTU,1906,856795
Lithuania,LTU,1907,959688
Lithuania,LTU,1908,965575
Lithuania,LTU,1909,1019281
Lithuania,LTU,1910,999607
Lithuania,LTU,1911,1036373
Lithuania,LTU,1912,1173982
Lithuania,LTU,1913,1275317
Lithuania,LTU,1914,1151003
Lithuania,LTU,1915,1056466
Lithuania,LTU,1916,1126011
Lithuania,LTU,1917,1036296.94
Lithuania,LTU,1918,413281
Lithuania,LTU,1919,353004
Lithuania,LTU,1920,321896
Lithuania,LTU,1921,349091
Lithuania,LTU,1922,425739
Lithuania,LTU,1923,470292
Lithuania,LTU,1924,560309
Lithuania,LTU,1925,553016
Lithuania,LTU,1926,801266
Lithuania,LTU,1927,996189
Lithuania,LTU,1928,1096520
Lithuania,LTU,1929,1181685
Lithuania,LTU,1930,1613597
Lithuania,LTU,1931,1939512
Lithuania,LTU,1932,2181629
Lithuania,LTU,1933,2439893
Lithuania,LTU,1934,2948593
Lithuania,LTU,1935,3332993
Lithuania,LTU,1936,3815925
Lithuania,LTU,1937,3905749
Lithuania,LTU,1938,4122832.8
Lithuania,LTU,1939,4173489
Lithuania,LTU,1940,5001455
Lithuania,LTU,1941,4396695
Lithuania,LTU,1942,2407253
Lithuania,LTU,1943,2512349
Lithuania,LTU,1944,3643373
Lithuania,LTU,1945,3841923
Lithuania,LTU,1946,4306874
Lithuania,LTU,1947,5180906
Lithuania,LTU,1948,5503949
Lithuania,LTU,1949,6254682
Lithuania,LTU,1950,6960947
Lithuania,LTU,1951,7536684
Lithuania,LTU,1952,8071146
Lithuania,LTU,1953,8537941
Lithuania,LTU,1954,9317948
Lithuania,LTU,1955,10565752
Lithuania,LTU,1956,11596211
Lithuania,LTU,1957,12691680
Lithuania,LTU,1958,13551541
Lithuania,LTU,1959,14246387
Lithuania,LTU,1960,14833708
Lithuania,LTU,1961,15308959
Lithuania,LTU,1962,16087135
Lithuania,LTU,1963,17268010
Lithuania,LTU,1964,18375186
Lithuania,LTU,1965,19494222
Lithuania,LTU,1966,20590806
Lithuania,LTU,1967,21554170
Lithuania,LTU,1968,22182598
Lithuania,LTU,1969,23120812
Lithuania,LTU,1970,24328818
Lithuania,LTU,1971,25869234
Lithuania,LTU,1972,27270690
Lithuania,LTU,1973,28480460
Lithuania,LTU,1974,29627160
Lithuania,LTU,1975,31192876
Lithuania,LTU,1976,32413060
Lithuania,LTU,1977,33544392
Lithuania,LTU,1978,34739052
Lithuania,LTU,1979,35035710
Lithuania,LTU,1980,36422224
Lithuania,LTU,1981,35804790
Lithuania,LTU,1982,36490790
Lithuania,LTU,1983,37050428
Lithuania,LTU,1984,37406680
Lithuania,LTU,1985,40300924
Lithuania,LTU,1986,36309600
Lithuania,LTU,1987,36069636
Lithuania,LTU,1988,36789700
Lithuania,LTU,1989,36898080
Lithuania,LTU,1990,35737676
Lithuania,LTU,1991,37820376
Lithuania,LTU,1992,21168442
Lithuania,LTU,1993,16319714
Lithuania,LTU,1994,15767042
Lithuania,LTU,1995,15057343
Lithuania,LTU,1996,15739963
Lithuania,LTU,1997,15162846
Lithuania,LTU,1998,15997053
Lithuania,LTU,1999,13449596
Lithuania,LTU,2000,11843035
Lithuania,LTU,2001,12593737
Lithuania,LTU,2002,12666029
Lithuania,LTU,2003,12659431
Lithuania,LTU,2004,13254169
Lithuania,LTU,2005,13862650
Lithuania,LTU,2006,14195783
Lithuania,LTU,2007,15475053
Lithuania,LTU,2008,14918748
Lithuania,LTU,2009,12830513
Lithuania,LTU,2010,13803169
Lithuania,LTU,2011,13960951
Lithuania,LTU,2012,14055952
Lithuania,LTU,2013,13154249
Lithuania,LTU,2014,12854897
Lithuania,LTU,2015,13055458
Lithuania,LTU,2016,13121737
Lithuania,LTU,2017,13286188
Lithuania,LTU,2018,13434746
Lithuania,LTU,2019,13677775
Lithuania,LTU,2020,13538674
Lithuania,LTU,2021,13829675
Lithuania,LTU,2022,12667216
Low-income countries,,1750,0
Low-income countries,,1751,0
Low-income countries,,1752,0
Low-income countries,,1753,0
Low-income countries,,1754,0
Low-income countries,,1755,0
Low-income countries,,1756,0
Low-income countries,,1757,0
Low-income countries,,1758,0
Low-income countries,,1759,0
Low-income countries,,1760,0
Low-income countries,,1761,0
Low-income countries,,1762,0
Low-income countries,,1763,0
Low-income countries,,1764,0
Low-income countries,,1765,0
Low-income countries,,1766,0
Low-income countries,,1767,0
Low-income countries,,1768,0
Low-income countries,,1769,0
Low-income countries,,1770,0
Low-income countries,,1771,0
Low-income countries,,1772,0
Low-income countries,,1773,0
Low-income countries,,1774,0
Low-income countries,,1775,0
Low-income countries,,1776,0
Low-income countries,,1777,0
Low-income countries,,1778,0
Low-income countries,,1779,0
Low-income countries,,1780,0
Low-income countries,,1781,0
Low-income countries,,1782,0
Low-income countries,,1783,0
Low-income countries,,1784,0
Low-income countries,,1785,0
Low-income countries,,1786,0
Low-income countries,,1787,0
Low-income countries,,1788,0
Low-income countries,,1789,0
Low-income countries,,1790,0
Low-income countries,,1791,0
Low-income countries,,1792,0
Low-income countries,,1793,0
Low-income countries,,1794,0
Low-income countries,,1795,0
Low-income countries,,1796,0
Low-income countries,,1797,0
Low-income countries,,1798,0
Low-income countries,,1799,0
Low-income countries,,1800,0
Low-income countries,,1801,0
Low-income countries,,1802,0
Low-income countries,,1803,0
Low-income countries,,1804,0
Low-income countries,,1805,0
Low-income countries,,1806,0
Low-income countries,,1807,0
Low-income countries,,1808,0
Low-income countries,,1809,0
Low-income countries,,1810,0
Low-income countries,,1811,0
Low-income countries,,1812,0
Low-income countries,,1813,0
Low-income countries,,1814,0
Low-income countries,,1815,0
Low-income countries,,1816,0
Low-income countries,,1817,0
Low-income countries,,1818,0
Low-income countries,,1819,0
Low-income countries,,1820,0
Low-income countries,,1821,0
Low-income countries,,1822,0
Low-income countries,,1823,0
Low-income countries,,1824,0
Low-income countries,,1825,0
Low-income countries,,1826,0
Low-income countries,,1827,0
Low-income countries,,1828,0
Low-income countries,,1829,0
Low-income countries,,1830,0
Low-income countries,,1831,0
Low-income countries,,1832,0
Low-income countries,,1833,0
Low-income countries,,1834,0
Low-income countries,,1835,0
Low-income countries,,1836,0
Low-income countries,,1837,0
Low-income countries,,1838,0
Low-income countries,,1839,0
Low-income countries,,1840,0
Low-income countries,,1841,0
Low-income countries,,1842,0
Low-income countries,,1843,0
Low-income countries,,1844,0
Low-income countries,,1845,0
Low-income countries,,1846,0
Low-income countries,,1847,0
Low-income countries,,1848,0
Low-income countries,,1849,0
Low-income countries,,1850,0
Low-income countries,,1851,0
Low-income countries,,1852,0
Low-income countries,,1853,0
Low-income countries,,1854,0
Low-income countries,,1855,0
Low-income countries,,1856,0
Low-income countries,,1857,0
Low-income countries,,1858,0
Low-income countries,,1859,0
Low-income countries,,1860,0
Low-income countries,,1861,0
Low-income countries,,1862,0
Low-income countries,,1863,0
Low-income countries,,1864,0
Low-income countries,,1865,0
Low-income countries,,1866,0
Low-income countries,,1867,0
Low-income countries,,1868,0
Low-income countries,,1869,0
Low-income countries,,1870,0
Low-income countries,,1871,0
Low-income countries,,1872,0
Low-income countries,,1873,0
Low-income countries,,1874,0
Low-income countries,,1875,0
Low-income countries,,1876,0
Low-income countries,,1877,0
Low-income countries,,1878,0
Low-income countries,,1879,0
Low-income countries,,1880,0
Low-income countries,,1881,0
Low-income countries,,1882,0
Low-income countries,,1883,0
Low-income countries,,1884,0
Low-income countries,,1885,0
Low-income countries,,1886,0
Low-income countries,,1887,0
Low-income countries,,1888,0
Low-income countries,,1889,0
Low-income countries,,1890,0
Low-income countries,,1891,0
Low-income countries,,1892,0
Low-income countries,,1893,0
Low-income countries,,1894,0
Low-income countries,,1895,0
Low-income countries,,1896,0
Low-income countries,,1897,0
Low-income countries,,1898,0
Low-income countries,,1899,0
Low-income countries,,1900,0
Low-income countries,,1901,0
Low-income countries,,1902,0
Low-income countries,,1903,0
Low-income countries,,1904,0
Low-income countries,,1905,13885
Low-income countries,,1906,0
Low-income countries,,1907,0
Low-income countries,,1908,0
Low-income countries,,1909,149260
Low-income countries,,1910,187443
Low-income countries,,1911,222154
Low-income countries,,1912,277693
Low-income countries,,1913,322818
Low-income countries,,1914,461664
Low-income countries,,1915,576212
Low-income countries,,1916,479020
Low-income countries,,1917,0
Low-income countries,,1918,472077
Low-income countries,,1919,558856
Low-income countries,,1920,729136
Low-income countries,,1921,788339
Low-income countries,,1922,878974
Low-income countries,,1923,1115784
Low-income countries,,1924,1219341
Low-income countries,,1925,1772412
Low-income countries,,1926,1956383
Low-income countries,,1927,2055504
Low-income countries,,1928,2355329
Low-income countries,,1929,2671693
Low-income countries,,1930,2620561
Low-income countries,,1931,2616956
Low-income countries,,1932,2897794
Low-income countries,,1933,3342849
Low-income countries,,1934,4450871
Low-income countries,,1935,5213403
Low-income countries,,1936,6123519
Low-income countries,,1937,6645487
Low-income countries,,1938,8817427
Low-income countries,,1939,11443975
Low-income countries,,1940,14601361
Low-income countries,,1941,16288010
Low-income countries,,1942,18012496
Low-income countries,,1943,17547588
Low-income countries,,1944,18451552
Low-income countries,,1945,310314
Low-income countries,,1946,460454
Low-income countries,,1947,485870
Low-income countries,,1948,1853062
Low-income countries,,1949,2365862
Low-income countries,,1950,7947890
Low-income countries,,1951,8720991
Low-income countries,,1952,9891094
Low-income countries,,1953,11381883
Low-income countries,,1954,19957854
Low-income countries,,1955,23313872
Low-income countries,,1956,25601336
Low-income countries,,1957,29783494
Low-income countries,,1958,32486592
Low-income countries,,1959,38152016
Low-income countries,,1960,44497548
Low-income countries,,1961,46036188
Low-income countries,,1962,51337200
Low-income countries,,1963,53147636
Low-income countries,,1964,57885252
Low-income countries,,1965,68378570
Low-income countries,,1966,73031336
Low-income countries,,1967,79401920
Low-income countries,,1968,99221830
Low-income countries,,1969,100902616
Low-income countries,,1970,107855304
Low-income countries,,1971,145188290
Low-income countries,,1972,125525180
Low-income countries,,1973,135799820
Low-income countries,,1974,141664780
Low-income countries,,1975,147427140
Low-income countries,,1976,151134180
Low-income countries,,1977,156791000
Low-income countries,,1978,151854800
Low-income countries,,1979,163727570
Low-income countries,,1980,166459520
Low-income countries,,1981,172007790
Low-income countries,,1982,172578050
Low-income countries,,1983,185957200
Low-income countries,,1984,199961490
Low-income countries,,1985,208604660
Low-income countries,,1986,222689380
Low-income countries,,1987,246985820
Low-income countries,,1988,274368420
Low-income countries,,1989,281042080
Low-income countries,,1990,192270180
Low-income countries,,1991,190077940
Low-income countries,,1992,174855400
Low-income countries,,1993,166781060
Low-income countries,,1994,161630510
Low-income countries,,1995,158744660
Low-income countries,,1996,151330740
Low-income countries,,1997,153138660
Low-income countries,,1998,152534460
Low-income countries,,1999,161820960
Low-income countries,,2000,167570430
Low-income countries,,2001,169935790
Low-income countries,,2002,158285010
Low-income countries,,2003,180527940
Low-income countries,,2004,183035570
Low-income countries,,2005,188184750
Low-income countries,,2006,196790290
Low-income countries,,2007,202017440
Low-income countries,,2008,213931000
Low-income countries,,2009,199949970
Low-income countries,,2010,199187780
Low-income countries,,2011,186205220
Low-income countries,,2012,174159980
Low-income countries,,2013,164295620
Low-income countries,,2014,173971220
Low-income countries,,2015,157779410
Low-income countries,,2016,159104690
Low-income countries,,2017,189823180
Low-income countries,,2018,196043490
Low-income countries,,2019,203780930
Low-income countries,,2020,198497810
Low-income countries,,2021,210307470
Low-income countries,,2022,210954830
Lower-middle-income countries,,1750,0
Lower-middle-income countries,,1751,0
Lower-middle-income countries,,1752,0
Lower-middle-income countries,,1753,0
Lower-middle-income countries,,1754,0
Lower-middle-income countries,,1755,0
Lower-middle-income countries,,1756,0
Lower-middle-income countries,,1757,0
Lower-middle-income countries,,1758,0
Lower-middle-income countries,,1759,0
Lower-middle-income countries,,1760,0
Lower-middle-income countries,,1761,0
Lower-middle-income countries,,1762,0
Lower-middle-income countries,,1763,0
Lower-middle-income countries,,1764,0
Lower-middle-income countries,,1765,0
Lower-middle-income countries,,1766,0
Lower-middle-income countries,,1767,0
Lower-middle-income countries,,1768,0
Lower-middle-income countries,,1769,0
Lower-middle-income countries,,1770,0
Lower-middle-income countries,,1771,0
Lower-middle-income countries,,1772,0
Lower-middle-income countries,,1773,0
Lower-middle-income countries,,1774,0
Lower-middle-income countries,,1775,0
Lower-middle-income countries,,1776,0
Lower-middle-income countries,,1777,0
Lower-middle-income countries,,1778,0
Lower-middle-income countries,,1779,0
Lower-middle-income countries,,1780,0
Lower-middle-income countries,,1781,0
Lower-middle-income countries,,1782,0
Lower-middle-income countries,,1783,0
Lower-middle-income countries,,1784,0
Lower-middle-income countries,,1785,0
Lower-middle-income countries,,1786,0
Lower-middle-income countries,,1787,0
Lower-middle-income countries,,1788,0
Lower-middle-income countries,,1789,0
Lower-middle-income countries,,1790,0
Lower-middle-income countries,,1791,0
Lower-middle-income countries,,1792,0
Lower-middle-income countries,,1793,0
Lower-middle-income countries,,1794,0
Lower-middle-income countries,,1795,0
Lower-middle-income countries,,1796,0
Lower-middle-income countries,,1797,0
Lower-middle-income countries,,1798,0
Lower-middle-income countries,,1799,0
Lower-middle-income countries,,1800,0
Lower-middle-income countries,,1801,0
Lower-middle-income countries,,1802,0
Lower-middle-income countries,,1803,0
Lower-middle-income countries,,1804,0
Lower-middle-income countries,,1805,0
Lower-middle-income countries,,1806,0
Lower-middle-income countries,,1807,0
Lower-middle-income countries,,1808,0
Lower-middle-income countries,,1809,0
Lower-middle-income countries,,1810,0
Lower-middle-income countries,,1811,0
Lower-middle-income countries,,1812,0
Lower-middle-income countries,,1813,0
Lower-middle-income countries,,1814,0
Lower-middle-income countries,,1815,0
Lower-middle-income countries,,1816,0
Lower-middle-income countries,,1817,0
Lower-middle-income countries,,1818,0
Lower-middle-income countries,,1819,0
Lower-middle-income countries,,1820,0
Lower-middle-income countries,,1821,0
Lower-middle-income countries,,1822,0
Lower-middle-income countries,,1823,0
Lower-middle-income countries,,1824,0
Lower-middle-income countries,,1825,0
Lower-middle-income countries,,1826,0
Lower-middle-income countries,,1827,0
Lower-middle-income countries,,1828,0
Lower-middle-income countries,,1829,0
Lower-middle-income countries,,1830,4197
Lower-middle-income countries,,1831,5038
Lower-middle-income countries,,1832,3358
Lower-middle-income countries,,1833,4197
Lower-middle-income countries,,1834,0
Lower-middle-income countries,,1835,0
Lower-middle-income countries,,1836,0
Lower-middle-income countries,,1837,0
Lower-middle-income countries,,1838,0
Lower-middle-income countries,,1839,0
Lower-middle-income countries,,1840,0
Lower-middle-income countries,,1841,0
Lower-middle-income countries,,1842,0
Lower-middle-income countries,,1843,0
Lower-middle-income countries,,1844,0
Lower-middle-income countries,,1845,0
Lower-middle-income countries,,1846,0
Lower-middle-income countries,,1847,0
Lower-middle-income countries,,1848,0
Lower-middle-income countries,,1849,0
Lower-middle-income countries,,1850,26026
Lower-middle-income countries,,1851,0
Lower-middle-income countries,,1852,0
Lower-middle-income countries,,1853,0
Lower-middle-income countries,,1854,0
Lower-middle-income countries,,1855,78918
Lower-middle-income countries,,1856,0
Lower-middle-income countries,,1857,0
Lower-middle-income countries,,1858,505310
Lower-middle-income countries,,1859,754023
Lower-middle-income countries,,1860,798433
Lower-middle-income countries,,1861,694550
Lower-middle-income countries,,1862,728281
Lower-middle-income countries,,1863,796348
Lower-middle-income countries,,1864,785864
Lower-middle-income countries,,1865,766683
Lower-middle-income countries,,1866,1271147
Lower-middle-income countries,,1867,724538
Lower-middle-income countries,,1868,602803
Lower-middle-income countries,,1869,817728
Lower-middle-income countries,,1870,887413
Lower-middle-income countries,,1871,1198049
Lower-middle-income countries,,1872,1229951
Lower-middle-income countries,,1873,1154391
Lower-middle-income countries,,1874,1401221
Lower-middle-income countries,,1875,1612790
Lower-middle-income countries,,1876,2002344
Lower-middle-income countries,,1877,2043483
Lower-middle-income countries,,1878,4437541
Lower-middle-income countries,,1879,4424698
Lower-middle-income countries,,1880,5101439
Lower-middle-income countries,,1881,5225270
Lower-middle-income countries,,1882,5762732
Lower-middle-income countries,,1883,6500167
Lower-middle-income countries,,1884,6851399
Lower-middle-income countries,,1885,6948514
Lower-middle-income countries,,1886,7376194
Lower-middle-income countries,,1887,7937967
Lower-middle-income countries,,1888,8491393
Lower-middle-income countries,,1889,9513679
Lower-middle-income countries,,1890,10661569
Lower-middle-income countries,,1891,11637637
Lower-middle-income countries,,1892,12894261
Lower-middle-income countries,,1893,15099858
Lower-middle-income countries,,1894,15048241
Lower-middle-income countries,,1895,17919840
Lower-middle-income countries,,1896,18946792
Lower-middle-income countries,,1897,21578888
Lower-middle-income countries,,1898,24187176
Lower-middle-income countries,,1899,27128266
Lower-middle-income countries,,1900,30888596
Lower-middle-income countries,,1901,33620210
Lower-middle-income countries,,1902,33545390
Lower-middle-income countries,,1903,35192396
